ID|y
17410f15e7254611b76639393b584036|articleB
6649f466b32b4d61b050aba6bc63a6eb|None
a8667b523acb464384902fe982b99a09|articleC
31ba11c71d754b089e405ba2d77d3bb9|None
5b8e89cd5646448eb837fedd4f140b2b|None
9a29c26fedb64d399e959b7adbe2cfea|None
67ab6996bd554be68f383f5aaa04b72a|articleA
b36ba8ac2a2340599850d0894ecabb9d|articleC
7b1f9f466b3b4f8692d995144770a5d6|articleA
65314906ce004f7f8ac65215af6c2cba|articleC
9482410d84ae4390b7ee9836e4eb9fff|articleA
4361707b610b49859d7974e5ffb4a7cf|None
056c9ee87c234db096abb079bbfd3ee1|articleA
0dbab9d56b6d44108ab8b7012eefcdec|None
f00cbb8551fc4f31bd8c2509185c95c6|None
1f0be96a41ad4b2fbbf5ae1fed5801bc|None
05bfe645140f4e048e4ed48c6ce80335|None
6f9adc3bab974accb1d9177e303f4306|None
8529500e82c541ca8834258156c16be1|articleA
9e1919c202054f4780ed55e4fc5849df|articleB
05baf84f54d746bf8586e31c94df4cbb|articleC
386cb95e20da47bcbca38828ef6d312a|articleB
aff4ff522d6f481c9e340d1fe4fa95f1|articleC
5a85823d8df247b38ba3ead95e986819|None
d08169d9c2ee41828fc2c41b0b2bd120|articleA
feb3b0e3399249e7b9f1079121fd2ffd|None
b574d39a53e54cdda7eb11a93427a49f|articleC
330a239460704e80995dfe18a6e45513|articleC
d3fad8f97d3a4be4aabf7194352ecb22|None
c1c909a016734f56b8fcc85db82b2dca|articleC
20dd2b1b2b714b7786e4dbf39a95b325|articleA
a8b96570425447db90240869e8059c9e|articleC
343f9663a25c40ca8f3a4b8f77632ca3|None
8927d7363fa6413fb1437afaf345c747|None
27e8921c85804e5d9383dc212ea27970|None
c8bd66a6c3f84c20a7bcefaf2e2745b9|articleB
5004610a7a7a405bac9927e611b25f62|articleB
1d03e4db9c324d06bcd1ca4ebca9dc86|articleB
1175dd2f1e7349fcb6c880c2488df267|None
4e3262a1516548f0935a8e34c9d9d825|None
d6bed8dec7f04124b5ba2ce937b1a1a1|articleA
6234c4ae8ce6451da55ad1bbf9467bab|articleB
bcbb12efd40449d3beef90bffcd566f3|articleB
b69957cf7ec34c53aa754af80ce3e0e9|articleB
ea6a1142e1df4aa99a0bd761111dd98f|None
245f832c89af4d5d804f7808833143bd|articleA
3f58121bac27473a981b792e94f1ade7|None
c8a77fbf42d448d08f0995287211630e|articleA
3f8dbfe675e24f4395d2bc7e8e1d5749|None
b41614d71bbf44ad87691270f86da268|articleC
6aceffd1ccf14c1d8405d28e3ca7030f|articleC
d609eaebdb0348cba6b446a032c26925|None
bee1853b0d3243c59bfe1b2aab53b3ed|articleA
fd4bedf1f4f44546b7c503dab3f3c003|articleC
dd9d5d435dfb4a47a79bef765ca9b113|articleA
ff1a6c9920eb408289941aa121b3094d|None
559a62059c3845e0abf6f7bc03070535|articleC
6e8fc405fd8c4fd18ac41c4cc69109b5|articleC
ef2377907d9947289d4258416127c5a7|None
cf8c78c064184f05a46974524b53ebcb|articleA
bb81316f1b604337b2c6e7a024ee5420|articleC
b8015e1f78da41a3a8e0fd8ba4fc24a2|None
e5e940bcdc9a455b8e6b663810ba6e55|articleA
627849ae39b241a3bd0959aeec4e6afa|None
5ec91fc064ed43e3b78a953a859f1d41|articleC
777311dba1554f7ebe4b2499e7b4fca8|None
7d3da4fc856b4ce9abaaa792af3189c3|None
2476e192e8c943c285c2b07024dff8d0|articleB
dc6bd1c10dd5435883ada6892fc81826|articleB
e98eeb0b6cd041379adcd3f06d5debb4|articleB
d727cd12530f4e49997dfe0ee408324a|None
91dbba11ac8d4691b9f4e23951a7ba3b|articleB
57fe2b6cd7164e11b594590d42f7b6fb|None
232e9d52b3044be6a3412f950f3adb38|articleA
2e6d57cfeab94cbd8e2770534e71a9e7|None
b975edc45d0c4bc4b5dd4a9faf437ad9|articleA
c4590a8f9be24115b001f23dc1490dd3|articleC
f23598995daf4104a9515c8a331b4040|articleC
21f8630bd210492f8ec57347897a488f|articleA
d081cd61885d47b18a71c647437ba4c4|None
13ee360083914a0aae370b519ec15a14|articleC
6bcde94f645a48208bdf9e5b36012752|articleC
037d9a0be68740a4a8c54bb347470ee9|articleA
96edaa848cfb4c728df160b8bad8a110|articleA
3df8df73738640ea8e22b7f3168ffc1d|articleC
95c5473ef54f47309675cf4b46e2e394|articleC
2d7f4625ade04aaba576777689e81a22|articleC
177f9e6860ca4c14aa1330d9f6a30b8a|articleB
bbd04f243e61468c9f3c0684b8af8bba|articleB
1fdf2751df63449782f4cd1ec6a88b3c|articleC
5fd73461bb9742209b37e95ba758fb57|articleA
6a56778cfc5f4174973c8d15eb1f8894|None
a38f2bda0f7943a6b40fe9474d4c2af4|None
7f028c6b80904f38b23e1a179fc47dd3|articleC
fdaf2e6e301f4c18bc831f2e58384b83|articleA
3bf653cff483403d880a8824477492a8|None
8eb05f2f73a14345bf198112e5e45065|None
ee1c503525524bfca818639db21f7585|articleC
7f5891efc8c046d79ba41f09ffbccb83|articleC
bcb1041f936340d4847028290ac2af42|None
dc63d79a81ce477bbd36e4dcaec2ba6e|None
f7e23309100e42748c66021de56d4089|articleC
7b59b881e3bf45b18b76e30890d87b0e|articleC
fbd06a9b728c485ba188e216a9a72c85|None
826583014b12473683d0fb975ab1a3df|articleC
3ae69fc6d473474f8e56cb02c1a48c7b|articleC
f6740a28d67944b7a130bf506c8b4028|articleA
8a715fd553df4b90a1e6c81452ab2d73|None
4f9278dcbcc94e6bad959edc3bb9724d|articleC
dea19375867b45969fbe1b54b6b7a8bf|articleA
5ef89c4b204440c6b1d41477feb9333a|None
9673dadc64d6405ea129dfcdb7bdf5ab|articleC
b07ed31430b743b2a0c6435ac79bf41e|articleC
2dc5fbf938af4532a1196a9b17f73011|None
6f6d6a436f294bae8c6ee9c84a5d7f39|articleC
dc6f84c9813b496b894198436a316d79|articleC
24f1bc2ddcbb46e2bccc977b4769096b|articleA
a7c31ac6fde348f5a17c4563cf3943b9|articleC
6b596af641034049abcf78ec19e03a89|articleA
4b87f49143e446a1b79f0a8efcc932d8|articleC
97b25098163647fea13673ed192a27e6|None
2ed9fc61b71645b68da6b5a4c1e0d793|articleC
8cd2f9d9d0b8466fa404e56569868de3|None
3e063bf25be14c129462ed846273b6a3|articleB
8ede68821cd844e1a185522e2c080883|None
e9ae37982fef493bbe14e75a1270baab|None
a7acd6d3f01b49e5ae938edb0bede8af|articleA
2682ea82827642d58365363ebec51af2|articleA
bf43dfae20624907a6311c9962aeb9aa|None
06cf7c302f3a412995f83e2fa70d60ed|articleB
b1ad8e2bc08c4e749fe4badd6e11cc61|articleC
413f208dd16041178b32223f582b109d|articleC
2d3a3a6d542142b0925444559cfb1eb7|None
4ee8462274ad471a99c83401e30fe868|articleA
0e6bc914ddde48f7ba70f3e895625f5f|articleA
f88945d605db4f2ab1b4a19d0e81c0f1|articleB
9281e32f8d854bf189d7ec95f64ae92e|articleA
977a3057144c41f4a6c8577834f86c59|None
feb17906bbd9413eb64fd66ea265c310|None
fd36e4eec2ad4d19bbaaac0a3b968514|articleC
4631d4b112b344daa9be26266ca00eb2|articleB
fad39248470a4d9a80edbee9a59ea757|None
e161699ddc53428a962b001ade125e79|articleB
e07a6c13fca34d8ea88cfb0e7a2676e0|articleA
84ba2d4135714a3b951ae5a3ab187074|None
70a7bdb2cdce4e3dbd022e420afc0295|articleB
ac7eec3f258e4b27a7f5046e450b2e7c|articleC
76e980d6f8c4414f83a0a71823f4789d|None
89f72b912e4248e2b564fdb4988abcd5|articleA
aaeae4578cd947e394dd395bf621fdfa|None
446733acc3094d92a7005139d9fefe19|None
74ddd4d605934eaaabba47979892c539|articleC
e4a044bc3be34ba3852ed8a62cfd6d6d|None
4ecd1385658b442ba6f5ee6cba09f4c0|articleC
95f86df3bb9f489982b3f532113d7534|None
701f4c9982574d8a8cb06c571b5fdbf3|articleB
6c20f758b9574a45a0a63ee544e7e2f7|None
40ebb2dcc35e45dfa192f2cb001ddae4|None
631f16d2bdd2406ab0da67bbc4046162|articleA
60308fc075c546d48711858c80966c23|articleC
e40784e40f4c4811a80382894c23db02|None
c535b028e2d048a29dc03d440c04ad27|None
39f14f176c744aff99a2d480cd13db87|None
971699665b1648ca8c64f8a6f6b68733|articleA
ca3282529dc546bf8da408762e796600|articleA
42c094315b164b819b41fdf3fd3e60af|None
7e8a6dbae4684f239726ff7f96b46e28|None
af982ed20a094655a794c3bef523c7e5|articleA
d9b95783f62b49aeaa0f4ffaeace7318|articleC
048a270669d04b5398c452fffb7d612c|None
59e4babaf8874a13915b01dd3e402269|articleC
db9d1625ccec4e48b1dac95a8ebc040d|articleA
e28ecfa453244961a7f2fa07aac9db5d|articleA
150bf74654c942d59ee3c3191d50fdbd|None
7d3bbed7d870491bb6320b11cf059bf5|articleB
13d4a77a285944edbd68b1cf28b8b017|articleB
837258fdf1d649e38a1a6aa7fc78d99a|articleA
ccfba7d5a491441e9e4376434b7900e5|articleC
8b22bd9ac49e4d74a5c49e204195ed3a|articleC
9939a92d69df451d9359b51858213b4e|None
ff41f64057d24a868d3aa2695a2881a2|articleC
862fc3f8e3914678a7e09813ad4d9faa|articleA
f8ba4792cf3541209b248aa2e641c2f4|None
56929dbc357a4558aed7bfe4b664bb0c|None
458094f2279b4f48843856fae8bc48a1|articleB
773229237e474fb3b72e474524194446|None
af9ddddad7ca4c4ba107b68e8292550e|None
9406951542164b4e9947ea0415ad5439|articleA
ace1e268585e446d92f88551c78db177|articleA
3de6f7e3c178476e8442b29f4fc92d0c|None
0da627ed59e04c65bde8a42a9eebd017|articleC
9c8062012e5f4e6cab2cd3b4f509dcfe|None
16686eb51bd24429845017578fab57ba|articleC
f1b75bcc28d64405abab45c19dc11c9a|articleB
f6fcef6e189b42c3a97d008b87b662fd|None
066348867fcd4b50ae37e0a1cfd5f7fe|None
ee6a1cf7e8334f96aeb1ef5171227200|articleC
e7e141a2b48b40b08ecd77412149d1f6|None
bfdd97d249ae460e997d4ada39f25d25|articleA
fa56d29741bf4af58d2f7a15ecb0ef90|articleC
769bbd13036d4f989078abe69a249d21|articleC
1ddc78e5c2e34ceb813ccd4afd3522fa|articleB
4010ec56bdb94961bed31a021149b6dd|articleA
75b91c98d99c407d96acc19f95af1a51|articleA
18ea10f4e1dc46a4a97904019149d75b|None
a02685558c1d4c6b8bc0971f5d756134|articleC
5723bb39d6874abe830c723b4ef971c2|None
0b17bd1d2f18465cbfbdd8921b75a0c0|articleA
4d94bf7e57c947a6a8799d6b02176bc3|articleB
c8159182757f40e4bb86c22bcf572425|None
ba4a545a6bdd44e5ba40f62d9d644e15|articleC
7b77b3dd21774486ac23d6d71a884993|articleC
e0d97fce37494557bfb9ef7f22508839|articleC
6ad9e2711eff4a1fbf728d316b2caab8|articleA
75ffc0d20fe141969948eb4e2776a1b2|None
29461c0785da4dd4965845951e7afb48|None
14671f841fab46c28905ed0ad8e4e5c4|articleA
4b84bfebb06240f380304f09471b9e3a|articleC
f038327012dd46bb8a02cc36d721845d|None
512b0047c748473b8cd537619ba14292|None
ccd6139bcbd44a8fb356cc6da1c241c0|None
b48f8ebabab645a8b28aff251db0cdb2|articleC
dd7ec94e832a4e8980c223051a62efe1|articleB
d6f57ea0fcff48b28eef5a5161136491|None
ef79c69ee35047a9ba8fc6321b4a8a8b|None
331bf56def084473ab5cc751e5e24fe5|None
133e046f1a334e9288f14e664ff6c6e2|articleA
68dd5ec49ca1475d864d685a4d9137ce|None
d78317addc2d4045ba99fa3b22a494af|articleB
1010ebd501a34176a943afed731ad91e|articleC
97e3294146d3496d88463e27454a7653|None
2c0b57ac9f194d748a4838fd735956be|articleC
c92041006e824c82928c48bc032a6785|None
c4888a064bf34fe9b3bada70b3a0e504|None
84322d414a994b808113f95377600f52|articleC
6afa73ad8a7d4cdba18382611db36dcb|articleC
4f8ed739532242e0b8bad495af85c139|articleC
246440dece2c46809457cf69bd1f84e9|None
40a18a87dc6d48da9cd5cc7406c6c02d|articleC
0baf6e1d629e45abb39d07a23d331dd7|None
3027a96e381045cda54bbab33958aeec|articleB
3ccb73bea8d0485abb60d94ece1734f4|articleB
7a6d6a0b77274eaf98065b959155e90a|articleB
cb5361be94e649ee9978df25f2b2b762|None
c1aa4e986d5d4819a5c4fc576dea71f9|None
4d0818a2190943af9c662f434ae8f087|articleC
bec3b2395eb54bf493ec42ea428ebc6e|articleA
1a7aae41a535415b8658367fef0ee7de|articleB
68ce1c5bb03d4738bbf4a15d91835901|articleB
2908dcd6e9de44b5b2cc6551b0938db2|articleC
ebcc09c623b2406fb194a31ddf2e35a8|articleB
8ad48aa991c3404c8c6b8dc725ebfa87|articleC
a4965460593f4b0184e9a633dd33da88|None
e900d13fd1574387b73e6b051ad071fb|articleA
c47681abde8547038224f48ca6aecd6e|articleA
ee12fecdb3d846c0b53617895df90145|articleC
c31686dbceb943fda496b951a74b6036|articleC
b63e5605559c42379d3c446f8b81d4fd|articleC
96a775213b02493baa7c33f36c88a3ae|articleC
101e47c9452343b2bf9c730a8b167cab|articleA
3c693d855f284a0882e3c2759a0d03b6|articleA
6b6c225015af45b7a3b478b8875a76a7|articleC
2a83c25c7ab94ac29d448da099858197|articleB
c12c2b1999b74a25bdb124d12c4fae1b|articleB
3983555269254057afb264d59619caa1|articleA
e3b769f77aef4d5fb3648ec7fa870e8f|None
186cf02d487b4e52893e03bd697e5303|articleC
46ff6c0e43ae47978640a7e01cb03833|None
957ce8701c964cf7af3a016a653fe7fc|articleA
3b4227eaf2524b10b324bab60f8a14cb|articleB
59b1d25133b8477fa905c8c553309d82|None
6814f833905a40f69067dd09bd7c1a14|articleA
f826103ee6ef4639b4cf1c9408b6f7ec|articleA
91d3ffe416b2445b9ce09ac5f461cc52|articleC
67c2898d7c5f4ddbada6952b76e7236c|articleC
f3466966a8d741e59c6238b92d1b30b2|articleC
ab64348d730047568730f6e22ff88da3|None
1b15e78b34054b288561bd430dfc69cd|articleC
1b986dbc549d4e528ea6fa71121008ae|articleB
ccee043e90fc4eda986d6d24d5d823b7|articleA
835fa92db48a4c2a87d0e8aa3574d2a2|None
e1cff810ab8d4d7fb27ab69263818a2e|articleA
f928ab11f93540e4b619dc738ec5651f|None
ff705c37274c4402b58321e06ac7f176|articleA
6a68ea3b64234148a77ae0c75cf41e30|None
9800ee11302141f0a4f04d36d7aa2243|articleB
7f925617501b4215b265bca20c32d8a5|None
228f3317058d4aba84c784ce659c85c2|articleA
ed67fb4a1c01484e815354e598c2149f|articleA
206646cda4ef4ed3a49be879eed791a5|articleC
1ce297ca306442a7a518d37da9363136|articleB
6e8813ffccce485eb23e42475a78b6c8|None
a76a9e7eaed1423181db302d9a9b52b7|articleC
015dd47a8b4f4f1cbab31275b5246664|articleA
ae58b2dff5af429aa4a8800922185720|None
835727b023df4ef6aaa4571561149350|articleC
36b3587d564e440ea2f6ed038ccde207|None
14e4bdaeefd7444194410e200ff79d6f|articleC
7548c896f3ec40a399abf6048e06b528|articleB
b359d0cd722d46f297d8b1f46708e1ba|None
4461de88295942ea807cb26367160278|None
809c5d6af4c647bc9bf3b5124a721148|None
76bf0eb3222c429db8dc1a19a5528cf4|articleB
6b4195720f3c4220ab0128c656e22058|articleB
3e98b99ec34b4b71ae029494dd9c00bb|articleA
a33debbfd13e42549ddf148bca7da9d6|None
c3ce872e892f445e8a07332940c4b9c2|None
efe41d8c91c6432289ff17b286b8519c|articleB
b5cbe5f3521448b7bb45a8c24c79e2df|None
1d8b79e7d6fd473b87ad0bdd0613c727|articleB
ef739ab802394a9ca461e621b3d2e3ee|None
80b43cb19c974854879d996d96ef73ca|None
22210f08dc094f6c8ec54a231017adfc|articleA
03204eb841164ea4985bcee116b4063b|articleA
8bd8e56cc82f4176b0795b33e3feefa2|articleC
5ac36887102144789b4196e7dd11e3db|None
9f367b3f51f44323a89a1e4a1a6645f3|articleC
6174bfac618c4df08bb751123ccafbc0|articleC
548004a9b03f4c6eb7b309fdc25526c9|None
fa8ced259a914e46bf975652606d62e9|articleC
43c3a38f1b4f4349b947a8a35ed838da|articleA
b1c8f437655d43dc80055d20afab7e1e|articleC
9fe7e1b747f84a1bad7bcade91f40f32|articleA
035942c0207848e78c4f780ee5815eeb|articleB
6dc76ecf86f94306b640b2883f4931fc|articleC
0428c562a8a04d728b052f250e6f9529|None
a7bccc28a75740dabc64936ef81efdf4|articleA
97ffe5fbd207456099cf2f4e26fbfd48|articleA
12035b7e807f415eb65a159f64186b70|articleA
d2e0afbc6c144dfba4c6775b7d268df6|articleA
db7edf8b57f04680a63dcf000c9d56e4|articleA
e67787b3695d47afbb2d8c7ada58cabf|articleC
f799dca9b24e4e0d9a9aca9dde1c6521|None
9d8b781b62c64f8c808310c6fab7f7c6|articleC
eb383ddb33d743548958c2d91e5bc8ac|articleC
57b213641f604e9da3643a62fc15ff0e|articleA
3ed78271fe76457286c727673cdfaddd|articleA
f2e2a7c70e3342b9bbbb9cb34cf136c3|articleC
4e85dd25145a42e09d09524e48d68911|articleB
991b67cda1a14d3d942310ee6f40fec4|None
0e034c66703443168a13377f2ca43e5a|None
b0f05283000c499f9ed31c4fe98b3ad2|None
47ba374490f94bf3987e07fe970906e8|None
11eab2c90f7341b3830ae70d3bc6c675|None
c10c894d190c43578c12d408fce07e1f|articleC
795824afb5b4476cac87c09c4f8065eb|None
bfb713b1e5294514942419bc317a5103|articleB
15e7bf38eb0a424ebf8691745d759beb|articleC
7a3b278402794abe82686483c5cb42df|articleA
083ecfe7c0034d8e9a3f9b5485e82583|articleA
136b77137d5a46a38c403d7cf576ca20|articleB
5f0cb79a523d48d293e91b18e4ad3e90|articleB
3a127826178c4cdc942465281a159363|None
f65230cb540d46b9bde3f4049ac4e4cf|articleA
4967c19f328c47c8a104d050a7b2db0a|None
3bf3ba00b69f4b30981aa09825810fbe|None
cec4f30383764c859d812771327e9a2e|None
1209bd7d2bee4552a5695b82f959e790|articleA
320a192248744e3c97e268f65fb4265c|articleB
091c2083715346c6b78a4cce5c9d7a89|articleB
70c88d25342b4e558f503d8b26293248|None
2f65846526574b03903d6de4532c3d05|articleB
71ed4d1efac94979be2f92ac63c469b6|articleA
ca304d5e8efe4d5cbcb60597df1de220|articleC
228cc757f6e545ad8686504f023b5272|None
f88b17eacf134c3f9165a4a087e358dc|articleC
3dae0fe326eb409596f785b29c0cbad4|articleA
149b9c0b9afa42c68f6a895d23396aad|articleB
ecb5d480093642249268fa855d5515c3|None
ebbc946760cb4055b44326bbc0a83684|None
9c119cc45a68472991d11147d8bc2b27|articleC
66c34867a9df4ff99c4d010be31e7cde|articleC
2589d265f3dc4e44ada28c0c1c4e3558|None
81e9ba5ac4654a5e996470fb6b65d2c4|None
3a2dbe6943db4a88a81c1ade5bc6a2b0|articleC
52545272c597459e8bf527905d4a8ea3|None
e175954bf01f4e6fbd6d7f19b7491895|None
4cf6c53b6971429ab40f51afe7a8433a|articleA
7eb620cbb68d42318aef021ef02bbaf7|articleA
28acfcf5b3f84768b093909c7e310c97|None
1d5df79777e74d1ba4b767de697b971b|articleC
029586665db84c2b9525f6714734fce4|None
a63cb1e363e1474ebde53d70606f8451|articleC
98f2fcc95daa449ca35aa60d1db3b2dd|None
6be93bc40b6d46029d8b5d63e385c549|articleA
0e4f257f0ff640478f9d01efade72ade|None
9e9608e507934bc3913fb1c91127e52c|articleB
fd49d6136867434fb2e75bc6d36b170d|None
1e32401dc519419196175b5b50f8f64f|None
db87ead7f31e42ffb5437030808d02c0|articleA
954c27238d014473829b14ad90586c43|articleB
3662d4f97964412a8e34c78e89f9372b|None
b61d72429f71427a9a6f821b860952f1|None
40b6d5d4cf344e6d820e489d336fcc95|articleA
7b46171e58f347f882f2741cd8489838|articleC
904efc78ecc44653a21788f989cd1c65|articleA
53bdd13739014e6cb62eda34ffdab00f|articleB
17468d226867407b8689cafc279f42a4|articleA
713175dac6d1446ab22d7f58904c29d3|articleA
e7a0a88575204cf294caa8628648e83c|None
c9debabe49b649f997744bd99b0b8ff6|articleB
8c5d80dc1a9943e8961fefeeaedcf2ea|articleA
413a4f25e8814ab2bf451b3c931575f2|None
4376487bd58a4d21b3b6031a2d11eaef|articleB
df91010aa5f54876b887e11a29e45746|articleC
f1de987768be4aabbfb9606995a50619|articleA
7dc71843cda5456aa94081d2c762e47c|articleA
2a50ed352c1543b49af735bbe534731a|articleB
964eff6e5da84b3fb42cea7c30477e51|articleB
163ca479de3b416ebe39c028f5f48e4e|None
76e383d8600a4d53bb63aa5f66b69941|None
7616c463745147058e9ec6a26acfff93|None
599d321f003249808f653322a867d868|None
49ea4bc6b4704bf3a7ecddbf8be6e55a|None
667d068eb43b4ac98dc2abf50d55158c|articleC
b89e9affdee74578948962d918e66f8b|articleC
a8d9d69c1b414c548b7aab2f1ebb2628|None
0d82dc9c100e43508acf690ea6e80596|None
ee7529c2e1e54159bf07fd3667615e0c|None
ea308169572b48679b85bdc362e6ec87|None
99dc32f5dc984f0bae36c192a59683fa|articleC
bee369e71f0f4d1d9348ae4aea0b3e51|articleB
59668e4168054e059df64851d965b4da|None
1bc237252fd34ec4a404b581cf44bff3|articleA
8e981416b2df406e802860e20804d42e|None
16de11cad5434e7cab41b6390e64e2d4|None
5a61a8c78a3542ff80b8c020dc32409f|articleC
f81492987ab3462ca40fc8cc11dda3e0|None
dfe4828d45e644798f1ca23d638a9d22|articleA
2c894ed211d24a69a6ad2d7edd04758b|articleC
94224cd72b57424c867e660ec56f9de7|articleA
e6e4b7839e104ebe8bcab6bc163b7e7e|None
0563113c171044f5982e865a42d7d8ca|articleC
1fda07e1cb8a4ac8b567ec32ea0c0ec5|articleA
f984477bba46427588afe7e4a092e735|None
039a779e29384ec1a47b94ed46316e59|None
e3953946b8b84b55a029d93a70105d95|articleA
f03b142f73374876b050c4b6b530d10c|None
d880f526b8244befacc7b76dfe3647c9|None
d095849d8dd14f7f8a744526ab52914e|None
1698b9610b88458cb83119b2209b1161|articleC
395f375b12f540d8a21d823f7dbeca89|articleB
4ebf4efbd7ce4d3da64ba908cde30536|articleB
798d534789f0445986385d826207eaaa|None
195518e697cc438ea12724f417a74a16|articleC
cbc80ac56b1c4e499c7ec77373c9c5fb|articleB
ff8bce4a879748c6b7bc913584afb791|articleC
fc4a7f7cd45f4825b543cc70da333bbe|articleB
9e5fd303917c498fac5cbac9345477aa|articleA
80a5bd6d110246bc8c5d54fac832f2bf|None
491bb9be609a42cb9b85b32133dd6e2d|articleC
0141762ee18940c083c49dafc7dc65dd|None
2e0d1522f47b4144bdb637539ebecb93|None
2d0c5d3ea1b94cf49215345c94d57051|None
9755832ecc7147ea8f6681f8f0a4586d|None
f792d4c1e8ed46b38c556a443822916c|articleA
06fff8db7ef14c2595bba625397205e9|articleC
ee7a6efdc30342e5a5deaa072ffbb33a|None
163ec5a751b741b5af52904ec645636e|articleB
5a5d56dc2f3446eba46c9f8341955eec|articleA
7932add030bb498daa8027fb9d7fae57|articleA
4ad5e4c28df64a5d9ba5cad80f2114d0|None
8c3290ed6c4548c3905e019788b435e2|articleB
dd276556399a421fac9374353f703720|None
77b9706d52fe4368b7d8d07ac646e38a|articleC
c942583581d34f7f9c1d259f2b46b895|articleA
5408361e8f9347ddaf0f17b175c0601f|articleC
620e190c216c41a49a14c6e33a35c19e|articleC
14d9b4a3f4ab4b778c890c929fab0ad8|None
5eab59d76dc74e7a87b7b45de89c124e|articleC
2b2a7b8b9a2040899d77cd561ed18f32|articleC
9c1dfb28f5844ce3b920bb9558f415de|articleC
2f3879c72a3c4439a865eb69acb0c681|None
ff8075b5f5f6435eabc7d4d8397a3343|articleB
5643c1a6483241bf9f0342b2146aab80|articleB
b397d7664e734656b026ec8ef15755f4|None
f27fcde5896e4c42bb0c7eb85a7582b4|None
9978c694c7734c7d850e757a5261fbee|articleC
f62ca6222d774769bfb2f0fa49bcf821|articleA
c1a51d343afc4107b9acd33c123d0c27|articleA
8793ce2389ef4cc59efe258d8ca7d9cc|articleC
8d136b26df3d4527bf1c5beef270d75f|articleC
3a51302046c84145961e5fd65aafc624|None
9d58881beb324567ad70f5bb99089cc7|articleB
571caf2a87044702ba6628104b6db5ca|articleB
2880b38454e449588af4e09c4a551f34|articleB
0d261ced287e49a1ae5bab860f3b264c|articleA
99e91d813eac42c2b277707ef355fbb1|None
95561d8ada0746c5bdee11bc49a5370e|articleC
7564cc118b6345b1a34427c5ea6e41d8|articleB
cde86007d6824486abc9cc54c05a2a29|articleB
c8340c163e3c47e88219bb4c44e5f733|articleC
ed736116917449a1bd7702a9390c8211|articleB
7d667d1bd2a94ed0a55c5d78ca00de8f|None
c27912758a1b4829af8afbf2ddb3f8bb|articleB
5d8667669c4f402d997894f6184b0fed|None
5f6703bcb07742da9ac6bf372a52f883|None
30758471049f474c9e0e024e85002d79|None
258f1674999547eb82b003f6f27eb6cb|None
0035a83fed5848ca84507560e0a6d207|None
cfc9579398df469083e62dbc84bf4fcd|articleA
6d0bb70a209a44e48eed7851925e92d5|articleC
d5b02577655e483cad190c5cd5f32238|None
dcd0d2a6a11b495293ae1db1f308f700|articleC
faf33e3171364aaf8b12ea71ac746592|articleB
13ffe896384c4877bb1af808102e5874|articleA
467feadc681543a79faf31f92d207c57|articleC
38bc9d6d8ea3483898fb54658f6a9f0e|None
347762c3c4804aff821f21b6fd566149|articleB
8b3cd46ff93647408b883994461cf960|None
5fda8fe2dd3e4de2bc404b876f7689c6|None
7cd91357c5a942c2ba9e8a03b7291566|None
43b41d34a7f94113ac6e28ea74dd6f3b|articleB
78e60d4c82b64a7496f4fc129bd66046|articleA
b7fe91ea860549888eb6067a61084c5b|articleC
a7b57568b1b94ba68b5796370047a66e|articleA
bcbabd4f296045c8834ccb26eeea3587|articleC
2d304a25275048789b044d638887f24d|None
483d7464c8ba480a9b042a0472ac7737|None
3da5f697ced24a85bae355c3cb5d74f8|None
f8c251eb79e844aaadc5c42c8971f228|None
59f298d7d71240d1ab8148c00ec6e626|None
cdee799837294b42aa5342c88ca08e1c|articleA
178a3ed5bb2b48fc875f61aa73957828|articleA
89b176cf9e1c49d1bdc453d2116f4421|articleB
7132903d684f4625bc907c7ec8c84bbd|None
faa52812aba6496fbdfaeb733a269cd2|None
a3cfb7f8f9bc481dba4a605d8e8e4487|articleC
0f973ceebb364edab76865b166a8bc42|None
3b3d3e73dbc240d1ae1b9b0a913efa75|articleB
22adb34c1e5a4c819f823a1184904535|articleB
becae69992f841fc8d4f176c01b86bc3|articleA
fa04f50d61c34fec9ef5fcfd0cbcd3d3|articleA
0805aa45173047148bdbaaca02244270|articleB
abc68b1136f84fb18e5cd5d5988e0594|articleC
f06acb2d3a8b487eac3655798631ee3e|articleC
4b116456f85545b3a6f44c38ebe5340d|None
eb63e0a210d74dc8b17246b46fbb03c2|articleB
8de6ffe0368c46729810077478dbb06f|articleC
a12f76d7903c472e87dc72c9bba5df9b|None
acb78003361647c18be10d1373cf6d58|articleB
f7b244a480f94b7e91ecc7ec0fa3957d|articleC
374cd8bb8532444c9323664aa216cfb9|articleA
6f897132217842d6b05d2e124ae3e84f|None
4b4949d2ff9a477280832147d0cdec02|articleC
950f9ab106754babbc7eb281000e2091|articleA
832b4af0ba5e48459d1a50f9efa58e59|None
d517b6aa0891496cbec510b1dc4133ca|articleA
18b37348ea74472387ed60d7568bea5c|None
2d4ff0e7c5ac475781f84d59191627b0|articleC
e04ff11177d942388e3e14bdcd9c0fe3|None
9eb88915af5a4c4fb46724c55239b148|articleA
7e837184a0e442688380f9a8df7c4537|articleB
714a319bd2f14227af58b2988076dc60|articleA
5c78ab2f36e247b39bcf27faa50804b3|articleA
1736026c03354085a76ab2c9f69de512|articleA
b66d632db5534993a9e07e28c00e45ca|None
017b436c4aec4367b65cd3a45a775571|None
